1,西瓜; 土豆; 西红柿
505,牛奶; 冰激凌
506,西瓜; 梨; 香蕉; 西红柿
507,冰激凌; 土豆; 西红柿
508,西瓜; 苹果; 土豆; 牛奶
509,西瓜; 苹果; 土豆; 香蕉
510,西瓜; 冰激凌; 梨; 香蕉
511,西瓜; 牛奶; 香蕉; 西红柿
512,西瓜; 牛奶
513,冰激凌; 西红柿
514,冰激凌; 土豆; 香蕉; 西红柿
515,苹果; 冰激凌; 梨; 香蕉
516,梨; 土豆; 冰激凌; 牛奶; 香蕉; 西红柿
517,西瓜; 土豆; 牛奶; 西红柿
518,苹果; 土豆; 牛奶; 冰激凌; 西瓜; 西红柿
519,土豆
520,苹果; 土豆; 冰激凌; 西瓜; 西红柿
521,苹果
522,苹果; 冰激凌; 牛奶; 香蕉; 西红柿
523,西瓜
524,苹果; 梨; 土豆; 冰激凌; 西瓜; 西红柿
525,牛奶; 梨
526,土豆; 香蕉; 西红柿
527,苹果; 土豆; 冰激凌; 西瓜; 香蕉
528,梨; 土豆; 香蕉; 西红柿
529,苹果; 梨; 西瓜; 香蕉; 西红柿
530,苹果; 梨; 土豆; 牛奶; 香蕉; 西红柿
531,苹果; 冰激凌; 西瓜; 香蕉; 西红柿
532,苹果; 冰激凌; 土豆
533,西瓜; 冰激凌; 西红柿
534,苹果; 土豆; 牛奶; 西瓜; 香蕉; 西红柿
535,梨; 牛奶; 西瓜; 香蕉; 西红柿
536,西瓜; 冰激凌; 梨; 土豆
537,牛奶; 土豆; 香蕉
538,西瓜; 冰激凌; 苹果; 西红柿
539,苹果; 冰激凌; 香蕉; 西红柿
540,苹果; 梨
541,梨; 土豆; 冰激凌; 牛奶; 香蕉; 西红柿
542,牛奶; 冰激凌; 土豆
543,西瓜; 苹果; 土豆; 香蕉
544,苹果; 梨; 土豆; 冰激凌; 牛奶; 西红柿
545,西红柿
546,西瓜; 牛奶
547,苹果; 梨; 土豆; 冰激凌; 西瓜; 西红柿
548,梨; 牛奶; 西瓜; 香蕉; 西红柿
549,土豆; 香蕉; 西红柿
550,梨; 香蕉
551,香蕉
552,牛奶; 梨; 土豆
553,苹果; 梨; 西红柿
554,梨; 冰激凌; 西瓜; 香蕉; 西红柿
555,西瓜
556,冰激凌; 梨; 西红柿
557,梨; 土豆; 冰激凌; 牛奶; 香蕉; 西红柿
558,苹果; 梨; 土豆; 冰激凌; 香蕉
559,梨; 土豆; 冰激凌; 牛奶; 香蕉
560,苹果; 梨; 土豆; 西瓜; 西红柿
561,苹果; 梨; 土豆; 香蕉
562,西瓜; 冰激凌; 梨; 西红柿
563,西瓜; 苹果; 冰激凌; 牛奶
564,西瓜
565,梨; 土豆; 牛奶; 西瓜; 西红柿
566,牛奶; 梨; 西红柿
567,西瓜; 牛奶; 香蕉; 西红柿
568,牛奶; 香蕉
569,土豆
570,牛奶; 冰激凌; 香蕉; 西红柿
571,西瓜; 梨; 土豆; 苹果
572,西瓜; 冰激凌; 土豆; 香蕉
573,牛奶
574,苹果; 梨; 牛奶; 香蕉; 西红柿
575,苹果; 梨; 冰激凌; 香蕉; 西红柿
576,冰激凌
577,土豆; 西红柿
578,苹果; 梨; 土豆; 香蕉
579,冰激凌; 梨; 土豆; 香蕉
580,土豆; 牛奶; 冰激凌; 西瓜; 西红柿
581,牛奶
582,牛奶; 冰激凌; 苹果; 西红柿
583,冰激凌; 土豆; 西红柿
584,苹果; 土豆; 牛奶; 冰激凌; 西瓜; 香蕉
585,西瓜; 冰激凌; 香蕉; 西红柿
586,西红柿
587,牛奶
588,牛奶; 梨
589,苹果; 梨; 香蕉
590,冰激凌; 西红柿
591,苹果; 梨; 土豆; 冰激凌; 香蕉; 西红柿
592,苹果; 土豆; 冰激凌; 牛奶; 香蕉
593,苹果; 牛奶; 西红柿
594,梨; 土豆
595,牛奶; 土豆
596,冰激凌; 土豆; 西红柿
597,西瓜; 土豆; 牛奶; 西红柿
598,冰激凌; 土豆; 西红柿
599,西瓜; 苹果; 土豆; 牛奶
600,西瓜
601,苹果; 梨; 土豆; 冰激凌; 香蕉
602,苹果; 冰激凌; 西瓜; 香蕉; 西红柿
603,苹果; 梨; 西红柿
604,苹果; 土豆; 冰激凌; 西瓜; 香蕉; 西红柿
605,苹果; 梨; 香蕉; 西红柿
606,西瓜; 梨; 土豆
607,苹果; 香蕉; 西红柿
608,西瓜; 苹果; 冰激凌; 土豆
609,苹果; 冰激凌
610,苹果; 土豆; 牛奶; 冰激凌; 西瓜; 香蕉
611,西瓜; 苹果; 梨; 牛奶
612,土豆; 西红柿
613,冰激凌; 香蕉; 西红柿
614,西瓜; 苹果; 梨; 西红柿
615,牛奶; 梨; 土豆; 香蕉
616,西瓜
617,苹果; 梨; 土豆; 冰激凌; 牛奶; 西红柿
618,苹果; 梨; 西瓜; 香蕉; 西红柿
619,梨; 土豆; 冰激凌; 牛奶; 香蕉; 西红柿
620,梨
621,西瓜; 冰激凌; 土豆
622,牛奶; 土豆; 苹果
623,苹果; 梨; 冰激凌; 牛奶; 香蕉
624,梨; 土豆; 冰激凌; 牛奶; 西红柿
625,牛奶; 冰激凌; 梨; 土豆
626,土豆; 香蕉; 西红柿
627,梨; 牛奶; 冰激凌; 西瓜; 香蕉; 西红柿
628,牛奶; 香蕉; 西红柿
629,西瓜; 牛奶; 梨; 西红柿
630,土豆
631,苹果; 西红柿
632,冰激凌; 土豆
633,冰激凌; 土豆; 西红柿
634,梨; 土豆; 西红柿
635,土豆
636,香蕉
637,西瓜; 香蕉; 苹果
638,香蕉
639,梨; 香蕉; 西红柿
640,西瓜; 牛奶; 冰激凌; 西红柿
641,梨; 冰激凌; 西瓜; 香蕉; 西红柿
642,苹果; 梨; 冰激凌; 香蕉; 西红柿
643,牛奶
644,牛奶; 冰激凌; 梨; 香蕉
645,苹果; 梨; 冰激凌; 西瓜; 西红柿
646,西瓜; 西红柿
647,冰激凌
648,西瓜; 苹果; 冰激凌; 梨
649,梨; 土豆; 香蕉; 西红柿
650,冰激凌
651,苹果; 梨; 牛奶; 西瓜; 西红柿
652,西瓜; 苹果; 冰激凌
653,苹果; 土豆; 牛奶; 西瓜; 西红柿
654,苹果
655,苹果; 冰激凌; 梨; 牛奶
656,西瓜; 冰激凌; 土豆
657,苹果; 冰激凌
658,西瓜; 苹果; 土豆
659,西瓜; 梨; 香蕉
660,苹果; 梨; 土豆; 西瓜; 香蕉; 西红柿
661,梨; 土豆; 冰激凌; 香蕉; 西红柿
662,梨
663,西瓜; 土豆; 香蕉
664,西瓜; 苹果; 香蕉; 西红柿
665,苹果; 土豆
666,苹果; 冰激凌; 梨
667,冰激凌; 土豆
668,土豆
669,牛奶; 苹果
670,西瓜; 牛奶; 梨
671,牛奶; 西红柿
672,苹果; 梨; 土豆; 冰激凌; 西瓜; 西红柿
673,苹果
674,苹果; 梨; 土豆; 冰激凌; 西瓜; 香蕉; 西红柿
675,苹果; 梨; 土豆; 牛奶; 冰激凌; 西瓜
676,西瓜; 牛奶; 西红柿; 苹果
677,苹果; 梨; 土豆; 牛奶; 冰激凌; 西瓜; 香蕉
678,西瓜; 梨; 土豆; 香蕉
679,牛奶; 梨; 土豆; 西红柿
680,土豆; 香蕉; 西红柿
681,冰激凌; 梨; 西红柿
682,苹果; 土豆; 西红柿
683,冰激凌
684,西瓜; 苹果; 冰激凌
685,牛奶; 香蕉; 苹果
686,梨; 土豆
687,土豆; 牛奶; 冰激凌; 西瓜; 香蕉
688,西红柿
689,梨; 土豆; 西红柿
690,梨; 牛奶; 冰激凌; 西瓜; 香蕉; 西红柿
691,西瓜; 牛奶; 冰激凌; 梨
692,牛奶; 土豆
693,冰激凌; 西红柿
694,苹果; 土豆
695,西瓜; 梨; 西红柿
696,冰激凌
697,西瓜; 香蕉; 西红柿
698,西瓜; 冰激凌; 梨; 牛奶
699,西瓜
700,牛奶; 梨; 土豆; 香蕉
701,苹果; 梨; 牛奶; 冰激凌; 西瓜; 香蕉
702,冰激凌; 土豆; 西红柿
703,西瓜; 冰激凌; 香蕉
704,西瓜; 苹果
705,西瓜
706,西瓜; 梨; 香蕉; 西红柿
707,梨
708,牛奶; 梨; 土豆; 西红柿
709,苹果; 梨; 土豆; 牛奶; 香蕉; 西红柿
710,苹果; 梨
711,西瓜; 牛奶; 梨; 香蕉
712,冰激凌
713,牛奶; 冰激凌; 土豆
714,苹果; 梨; 土豆; 香蕉
715,苹果; 梨; 冰激凌; 西瓜; 香蕉
716,苹果; 梨; 牛奶; 冰激凌; 西瓜
717,冰激凌
718,牛奶; 冰激凌; 西红柿; 苹果
719,苹果; 梨; 冰激凌; 西瓜; 香蕉; 西红柿
720,牛奶; 冰激凌
721,苹果; 土豆; 西瓜; 牛奶; 香蕉; 西红柿
722,冰激凌
723,梨; 土豆; 香蕉; 西红柿
724,西瓜; 牛奶; 冰激凌; 西红柿
725,苹果
726,梨
727,西红柿
728,梨; 土豆; 西红柿
729,苹果; 土豆; 牛奶; 香蕉; 西红柿
730,西瓜; 牛奶; 梨; 土豆
731,西瓜; 苹果
732,西瓜; 牛奶; 土豆; 西红柿
733,梨; 土豆; 牛奶; 西瓜; 香蕉
734,苹果; 西红柿; 香蕉; 牛奶
735,牛奶; 梨; 土豆
736,西瓜; 土豆; 香蕉
737,苹果; 梨; 土豆; 冰激凌; 牛奶; 西红柿
738,西瓜; 冰激凌; 西红柿
739,苹果; 土豆; 牛奶; 西瓜; 香蕉; 西红柿
740,苹果; 冰激凌; 香蕉; 牛奶
741,苹果; 冰激凌; 土豆; 香蕉
742,香蕉
743,苹果; 梨; 牛奶; 香蕉; 西红柿
744,梨; 土豆; 冰激凌; 西瓜; 西红柿
745,牛奶; 冰激凌; 土豆; 香蕉
746,苹果; 梨; 冰激凌; 西瓜; 西红柿
747,苹果; 梨; 牛奶; 香蕉; 西红柿
748,牛奶; 香蕉; 西红柿
749,西瓜
750,西瓜; 冰激凌; 梨; 香蕉
751,梨; 土豆; 牛奶; 冰激凌; 西瓜
752,苹果; 梨; 西瓜; 香蕉; 西红柿
753,土豆; 香蕉; 西红柿
754,苹果; 冰激凌; 西瓜; 香蕉; 西红柿
755,冰激凌; 梨; 土豆
756,苹果; 土豆; 冰激凌; 香蕉; 西红柿
757,苹果; 梨; 冰激凌; 西瓜; 香蕉
758,牛奶; 土豆; 香蕉
759,梨; 土豆; 冰激凌; 西瓜; 香蕉
760,苹果
761,苹果; 冰激凌
762,冰激凌; 梨; 土豆; 西红柿
763,苹果; 梨; 牛奶; 西红柿
764,冰激凌; 梨
765,牛奶; 冰激凌; 土豆
766,苹果; 梨; 土豆; 香蕉; 西红柿
767,苹果
768,西瓜; 香蕉; 牛奶
769,西瓜; 西红柿
770,梨
771,梨; 土豆; 冰激凌; 牛奶; 香蕉
772,牛奶; 土豆; 香蕉
773,梨; 土豆; 牛奶; 西瓜; 香蕉
774,苹果; 梨; 牛奶; 西瓜; 西红柿
775,牛奶; 冰激凌; 香蕉; 西红柿
776,牛奶; 冰激凌; 香蕉; 西红柿
777,苹果; 梨; 土豆; 西瓜; 香蕉
778,牛奶
779,冰激凌; 土豆; 香蕉; 西红柿
780,苹果; 梨; 土豆; 西瓜; 西红柿
781,苹果; 冰激凌; 香蕉; 西红柿
782,西瓜; 梨; 香蕉; 西红柿
783,冰激凌
784,西瓜; 冰激凌; 土豆; 香蕉
785,苹果
786,西瓜
787,牛奶
788,梨; 土豆; 香蕉
789,苹果; 梨; 冰激凌; 西瓜; 香蕉
790,苹果
791,西瓜; 冰激凌; 梨; 土豆
792,冰激凌; 梨; 土豆
793,苹果; 土豆; 香蕉
794,牛奶; 土豆; 西红柿
795,牛奶; 冰激凌
796,苹果; 冰激凌; 西红柿; 牛奶
797,苹果; 土豆; 冰激凌; 香蕉; 西红柿
798,牛奶; 香蕉; 西红柿
799,苹果; 梨; 土豆; 冰激凌; 西瓜; 西红柿
800,西瓜; 苹果
801,苹果; 土豆; 冰激凌; 牛奶; 香蕉
802,西瓜; 牛奶; 冰激凌
803,苹果; 冰激凌; 牛奶; 香蕉; 西红柿
804,西瓜; 苹果; 冰激凌; 西红柿
805,牛奶; 香蕉
806,土豆; 牛奶; 冰激凌; 西瓜; 西红柿
807,西瓜; 香蕉; 牛奶
808,牛奶
809,西瓜; 冰激凌; 土豆
810,苹果; 梨; 土豆; 牛奶; 西瓜
811,牛奶; 冰激凌; 香蕉; 西红柿
812,梨; 香蕉; 西红柿
813,西瓜; 土豆; 西红柿
814,苹果; 梨; 土豆; 牛奶; 香蕉
815,西瓜; 土豆; 香蕉
816,苹果; 梨; 土豆; 西瓜; 香蕉; 西红柿
817,西瓜; 冰激凌
818,苹果; 梨; 土豆; 冰激凌; 牛奶; 西红柿
819,西瓜; 梨; 香蕉; 苹果
820,苹果; 梨; 土豆; 牛奶; 西瓜; 香蕉; 西红柿
821,冰激凌; 梨; 香蕉
822,土豆; 香蕉
823,牛奶; 冰激凌; 土豆; 西红柿
824,苹果
825,梨; 土豆; 牛奶; 冰激凌; 西瓜; 西红柿
826,土豆; 香蕉; 西红柿
827,西瓜; 香蕉
828,苹果; 梨; 香蕉; 西红柿
829,梨
830,梨
831,西瓜; 苹果; 冰激凌; 香蕉
832,牛奶; 冰激凌; 土豆; 香蕉
833,牛奶
834,苹果; 梨; 土豆; 牛奶; 冰激凌; 西瓜
835,牛奶; 冰激凌; 土豆; 香蕉
836,苹果; 梨; 土豆; 牛奶; 西瓜; 西红柿
837,苹果; 梨
838,苹果; 梨; 土豆; 牛奶
839,西瓜; 牛奶; 香蕉
840,西瓜; 梨; 香蕉; 苹果
841,土豆
842,苹果; 梨; 牛奶; 冰激凌; 西瓜; 香蕉
843,梨; 牛奶; 西瓜; 香蕉; 西红柿
844,苹果; 梨; 牛奶; 香蕉; 西红柿
845,西瓜; 牛奶; 梨; 苹果
846,苹果; 土豆; 牛奶; 西瓜; 香蕉
847,苹果; 梨; 牛奶; 西瓜; 香蕉; 西红柿
848,苹果; 冰激凌; 土豆; 西红柿
849,牛奶; 梨; 土豆; 香蕉
850,梨; 牛奶; 冰激凌; 西瓜; 香蕉; 西红柿
851,牛奶
852,苹果; 梨; 土豆; 牛奶; 冰激凌; 西瓜
853,苹果; 冰激凌; 梨; 土豆
854,梨; 土豆; 牛奶; 西瓜; 西红柿
855,苹果; 冰激凌; 牛奶
856,苹果; 梨; 冰激凌; 香蕉; 西红柿
857,西瓜; 苹果; 香蕉; 牛奶
858,冰激凌; 梨; 香蕉; 西红柿
859,西瓜; 西红柿
860,苹果; 梨; 冰激凌; 西瓜; 香蕉
861,冰激凌
862,苹果
863,西红柿
864,西瓜; 苹果; 西红柿; 牛奶
865,苹果; 香蕉; 西红柿
866,牛奶; 梨; 西红柿
867,梨; 土豆; 冰激凌; 西瓜; 牛奶; 香蕉; 西红柿
868,梨; 土豆; 冰激凌; 牛奶; 西红柿
869,冰激凌; 梨; 土豆; 香蕉
870,牛奶
871,西瓜; 土豆; 西红柿; 苹果
872,苹果; 土豆; 冰激凌; 牛奶; 香蕉; 西红柿
873,苹果; 梨; 冰激凌; 牛奶; 西红柿
874,西瓜; 土豆; 香蕉; 西红柿
875,梨; 香蕉
876,冰激凌; 西红柿
877,牛奶; 苹果; 土豆; 西红柿
878,苹果; 土豆; 冰激凌; 牛奶; 香蕉
879,西瓜; 苹果; 香蕉
880,梨; 土豆; 牛奶; 冰激凌; 西瓜; 西红柿
881,苹果; 冰激凌; 西红柿
882,西瓜; 牛奶; 冰激凌; 香蕉
883,西瓜; 苹果; 西红柿
884,土豆; 牛奶; 冰激凌; 西瓜; 香蕉
885,苹果; 梨; 香蕉; 牛奶
886,牛奶; 梨; 香蕉
887,冰激凌; 西红柿
888,西瓜; 土豆; 香蕉; 苹果
889,土豆
890,土豆
891,香蕉
892,西红柿
893,冰激凌
894,苹果; 梨; 牛奶; 冰激凌; 西瓜
895,牛奶; 土豆; 苹果
896,冰激凌; 土豆; 香蕉
897,苹果; 冰激凌; 牛奶; 香蕉; 西红柿
898,牛奶; 冰激凌; 香蕉; 西红柿
899,梨; 土豆; 牛奶; 西瓜; 西红柿
900,苹果; 土豆; 牛奶; 西红柿
901,牛奶; 土豆
902,西瓜; 牛奶; 香蕉
903,土豆; 牛奶; 冰激凌; 西瓜; 西红柿
904,西瓜; 苹果; 西红柿
905,牛奶; 香蕉; 苹果
906,冰激凌; 土豆; 香蕉
907,苹果; 梨; 冰激凌; 西瓜; 香蕉
908,梨
909,香蕉; 西红柿
910,牛奶; 冰激凌; 西红柿
911,苹果; 梨; 冰激凌; 牛奶; 西红柿
912,苹果; 土豆; 冰激凌; 牛奶; 西红柿
913,苹果; 冰激凌; 梨
914,西瓜; 土豆
915,西瓜; 牛奶; 西红柿
916,西瓜; 冰激凌; 牛奶
917,牛奶; 香蕉; 西红柿
918,苹果; 香蕉
919,香蕉
920,牛奶; 西红柿
921,西瓜; 冰激凌; 土豆; 苹果
922,苹果; 土豆; 冰激凌; 西瓜; 西红柿
923,西瓜; 香蕉; 西红柿
924,牛奶; 土豆; 西红柿
925,苹果; 梨; 冰激凌; 西瓜; 香蕉
926,梨; 土豆; 牛奶; 西瓜; 香蕉; 西红柿
927,西红柿
928,西瓜; 冰激凌; 土豆; 牛奶
929,牛奶; 苹果; 香蕉; 西红柿
930,苹果; 梨; 土豆; 香蕉
931,西瓜
932,牛奶; 冰激凌; 梨
933,苹果; 冰激凌; 梨; 香蕉
934,苹果; 牛奶; 冰激凌; 西瓜; 香蕉
935,西瓜; 苹果; 冰激凌; 牛奶
936,冰激凌; 香蕉; 西红柿
937,苹果; 梨; 牛奶; 西瓜; 香蕉; 西红柿
938,梨; 土豆; 西瓜; 香蕉; 西红柿
939,西瓜; 冰激凌; 香蕉; 西红柿
940,土豆; 冰激凌; 西瓜; 香蕉; 西红柿
941,冰激凌; 土豆
942,苹果; 梨; 土豆; 西瓜; 香蕉
943,冰激凌; 西红柿
944,西瓜; 冰激凌; 西红柿; 牛奶
945,西瓜; 土豆; 牛奶
946,西瓜; 梨; 西红柿
947,西瓜
948,土豆
949,土豆
950,西瓜; 梨; 土豆; 西红柿
951,苹果; 香蕉
952,西瓜; 苹果; 香蕉; 西红柿
953,苹果; 梨; 冰激凌; 香蕉; 西红柿
954,西瓜; 苹果; 土豆; 牛奶
955,梨; 土豆; 冰激凌; 西瓜; 牛奶; 西红柿
956,牛奶; 冰激凌; 梨; 苹果
957,苹果
958,牛奶; 土豆; 西红柿; 苹果
959,牛奶; 冰激凌; 梨; 西红柿
960,西瓜; 土豆; 香蕉; 西红柿
961,苹果; 梨; 土豆; 香蕉
962,苹果; 土豆; 牛奶; 冰激凌; 西瓜; 香蕉
963,西瓜; 香蕉; 苹果
964,苹果; 梨; 冰激凌; 香蕉; 西红柿
965,西瓜; 冰激凌; 香蕉; 西红柿
966,牛奶; 土豆
967,土豆; 牛奶; 西瓜; 香蕉; 西红柿
968,牛奶; 梨; 土豆; 西红柿
969,土豆; 西红柿
970,牛奶; 西红柿
971,冰激凌; 梨
972,苹果; 土豆; 冰激凌; 西瓜; 香蕉
973,苹果; 香蕉
974,西瓜; 牛奶; 苹果
975,牛奶; 冰激凌; 香蕉
976,梨; 土豆; 冰激凌; 牛奶; 香蕉
977,西瓜; 牛奶; 梨; 香蕉
978,梨; 牛奶; 冰激凌; 西瓜; 香蕉; 西红柿
979,牛奶; 冰激凌; 梨; 香蕉
980,梨; 土豆; 香蕉
981,苹果; 梨; 土豆; 冰激凌; 西瓜; 香蕉
982,苹果; 梨; 牛奶; 西瓜; 香蕉
983,苹果; 土豆; 牛奶; 冰激凌; 西瓜
984,苹果; 梨; 冰激凌; 牛奶; 香蕉
985,苹果; 梨; 土豆; 牛奶; 冰激凌; 西瓜; 香蕉
986,西瓜; 土豆; 西红柿; 苹果
987,梨; 土豆; 西红柿
988,西瓜; 苹果; 土豆; 牛奶
989,土豆; 冰激凌; 牛奶; 香蕉; 西红柿
990,冰激凌; 梨; 土豆; 西红柿
991,西瓜; 冰激凌; 土豆; 香蕉
992,梨
993,苹果; 梨; 土豆; 冰激凌; 牛奶
994,土豆; 冰激凌; 西瓜; 香蕉; 西红柿
995,土豆; 香蕉
996,香蕉
997,梨; 土豆; 冰激凌; 西瓜; 西红柿
998,苹果; 梨
999,西瓜; 牛奶; 冰激凌; 香蕉
1000,西瓜; 冰激凌; 梨; 香蕉